Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>"
495938702,"Feb 17, 2016, 8:44:54 PM",Usina Tamoio,Ride,,8084,33.21,,false,,activities/495938702.gpx,80.0,,8084.0,7068.0,33217.3984375,10.199999809265137,,298.6000061035156,,636.7000122070312,849.7999877929688,11.199999809265137,-0.1050650030374527,,,,,,,,79.5614013671875,627.0090942382812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503882470,"Feb 27, 2016, 8:22:14 PM",Pedal com chuva,Ride,,5738,26.28,,false,,activities/503882470.gpx,80.0,,5738.0,4777.0,26284.30078125,11.899999618530273,,144.18899536132812,,771.5999755859375,843.7000122070312,8.199999809265137,0.022827299311757088,,,,,,,,79.8292007446289,425.19866943359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509433499,"Mar 5, 2016, 7:53:25 PM",Usina serra,Ride,,2420,13.64,,false,,activities/509433499.gpx,80.0,,2420.0,2420.0,13639.2998046875,13.800000190734863,,163.56300354003906,,778.2999877929688,841.5,11.800000190734863,-0.017596200108528137,,,,,,,,97.44969940185547,262.9485168457031,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514943613,"Mar 12, 2016, 1:21:04 PM",Ibaté - Embaré - Damha,Ride,,8079,31.42,,false,,activities/514943613.gpx,80.0,,8079.0,7385.0,31428.30078125,9.300000190734863,,270.6520080566406,,812.0,880.2999877929688,9.199999809265137,-0.006045510061085224,,,,,,,,69.03849792480469,568.4819946289062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520468258,"Mar 18, 2016, 9:33:43 PM",Area industrial,Ride,"",2017,10.55,,false,,activities/520468258.gpx,80.0,,2017.0,2014.0,10555.7998046875,9.300000190734863,,64.01309967041016,,811.4000244140625,849.0,10.5,0.004736729897558689,,,,,,,,89.92469787597656,201.93580627441406,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520931534,"Mar 19, 2016, 11:27:22 AM",Pedalada matutina,Ride,,7297,25.05,,false,,activities/520931534.gpx,80.0,,7297.0,6535.0,25049.5,14.0,,152.64500427246094,,778.5,850.0999755859375,12.0,-0.003992099780589342,,,,,,,,59.92340087890625,436.63336181640625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526305691,"Mar 25, 2016, 11:35:24 AM",Ibate - Embaré - Damha Golf,Ride,"",11332,40.80,,false,,activities/526305691.gpx,80.0,,11332.0,9824.0,40801.0,10.600000381469727,,406.8479919433594,,773.0,879.4000244140625,15.100000381469727,-0.0024509199429303408,,,,,,,,66.60330200195312,729.5565795898438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527275971,"Mar 26, 2016, 1:19:03 PM",Ibaté - Embaré - Usp campus 2 - Usina Serra,Ride,,8358,30.66,,false,,activities/527275971.gpx,80.0,,8358.0,7533.0,30668.30078125,12.199999809265137,,350.9599914550781,,765.2000122070312,874.7000122070312,10.899999618530273,0.000652139016892761,,,,,,,,69.57520294189453,584.3826293945312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533633032,"Apr 2, 2016, 11:39:15 AM",Ibaté - Embaré - Damha - Aracê,Ride,,16214,48.42,,false,,activities/533633032.gpx,80.0,,16214.0,13219.0,48427.8984375,11.699999809265137,,599.5399780273438,,702.5,879.2999877929688,13.699999809265137,-0.001445450005121529,,,,,,,,67.956298828125,1001.6204833984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541773797,"Apr 10, 2016, 8:53:36 PM",Usina da Serra,Ride,,2969,15.80,,false,,activities/541773797.gpx,80.0,,2969.0,2785.0,15806.2998046875,14.300000190734863,,201.86700439453125,,764.7000122070312,841.5,11.399999618530273,-0.0018979799933731556,,,,,,,,111.51499938964844,346.28472900390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
